duration,pdays,variacion_empleo,euribor3m,nr.employed,y
62.0,999.0,-1.8,1.299,5099.1,0
722.0,999.0,1.4,4.961,5228.1,1
50.0,999.0,1.4,4.961,5228.1,0
201.0,999.0,-0.1,4.12,5195.8,0
272.0,999.0,-1.8,1.435,5099.1,0
169.0,999.0,-3.4,0.739,5017.5,0
124.0,999.0,-1.8,1.334,5099.1,0
87.0,999.0,-1.8,1.25,5099.1,0
50.0,999.0,1.4,4.96,5228.1,0
186.0,999.0,1.1,4.857,5191.0,0
222.0,999.0,1.4,4.962,5228.1,0
337.0,999.0,1.4,4.866,5228.1,0
181.0,999.0,1.4,4.964,5228.1,0
80.0,999.0,1.1,4.855,5191.0,0
123.0,999.0,-1.8,1.334,5099.1,0
132.0,999.0,1.1,4.858,5191.0,0
573.0,999.0,1.1,4.858,5191.0,0
71.0,999.0,1.1,4.855,5191.0,0
435.0,999.0,1.4,4.968,5228.1,0
153.0,999.0,-1.8,1.334,5099.1,0
90.0,999.0,1.4,4.967,5228.1,0
79.0,999.0,-0.1,4.153,5195.8,0
317.0,999.0,-1.8,1.313,5099.1,0
354.0,999.0,-1.8,1.405,5099.1,0
582.0,999.0,-1.8,1.264,5099.1,0
18.0,999.0,-1.8,1.244,5099.1,0
116.0,999.0,1.4,4.962,5228.1,0
285.0,999.0,1.4,4.962,5228.1,0
135.0,999.0,1.4,4.864,5228.1,0
351.0,999.0,-1.8,1.299,5099.1,0
73.0,999.0,1.1,4.856,5191.0,0
167.0,999.0,1.4,4.964,5228.1,0
220.0,999.0,1.4,4.957,5228.1,0
817.0,999.0,1.4,4.963,5228.1,1
86.0,999.0,1.4,4.962,5228.1,0
310.0,999.0,1.4,4.966,5228.1,0
409.0,999.0,1.1,4.857,5191.0,0
31.0,999.0,-1.8,1.327,5099.1,0
90.0,999.0,-1.8,1.299,5099.1,0
18.0,999.0,1.4,4.968,5228.1,0
370.0,999.0,1.1,4.86,5191.0,0
119.0,999.0,-1.1,1.05,4963.6,0
211.0,999.0,1.1,4.855,5191.0,0
157.0,999.0,1.4,4.96,5228.1,0
181.0,999.0,-1.8,1.354,5099.1,0
77.0,999.0,1.4,4.963,5228.1,0
381.0,999.0,1.4,4.957,5228.1,0
144.0,999.0,-3.4,0.809,5017.5,0
423.0,999.0,-1.8,1.266,5099.1,0
59.0,999.0,-1.8,1.25,5099.1,0
193.0,3.0,-1.8,1.27,5099.1,1
824.0,999.0,1.1,4.857,5191.0,0
51.0,999.0,1.1,4.859,5191.0,0
794.0,999.0,1.4,4.968,5228.1,1
51.0,999.0,-1.8,1.334,5099.1,0
1317.0,999.0,1.4,4.962,5228.1,0
191.0,999.0,1.1,4.855,5191.0,0
131.0,999.0,1.4,4.957,5228.1,0
63.0,999.0,-0.1,4.021,5195.8,0
101.0,999.0,1.4,4.963,5228.1,0
27.0,999.0,1.1,4.858,5191.0,0
716.0,999.0,-1.8,1.281,5099.1,1
100.0,999.0,1.4,4.865,5228.1,0
444.0,999.0,1.1,4.86,5191.0,0
137.0,999.0,-1.7,0.905,4991.6,0
135.0,999.0,-1.8,0.635,5008.7,0
173.0,999.0,1.4,4.962,5228.1,0
54.0,999.0,1.4,4.961,5228.1,0
213.0,999.0,1.4,4.966,5228.1,0
339.0,999.0,1.4,4.965,5228.1,0
204.0,999.0,1.4,4.965,5228.1,0
202.0,999.0,1.4,4.964,5228.1,0
94.0,999.0,1.4,4.964,5228.1,0
107.0,999.0,-1.8,1.281,5099.1,0
58.0,999.0,-1.8,1.405,5099.1,0
248.0,3.0,-1.8,0.682,5008.7,1
84.0,999.0,1.4,4.959,5228.1,0
217.0,999.0,-1.8,1.344,5099.1,0
83.0,999.0,-0.1,4.076,5195.8,0
136.0,999.0,1.4,4.962,5228.1,0
76.0,999.0,1.4,4.865,5228.1,0
106.0,999.0,-1.8,1.327,5099.1,0
30.0,999.0,-1.8,1.266,5099.1,0
287.0,999.0,1.4,4.961,5228.1,0
198.0,999.0,1.1,4.857,5191.0,0
766.0,2.0,-1.8,1.365,5099.1,1
100.0,999.0,-0.1,4.12,5195.8,0
198.0,999.0,-1.8,1.291,5099.1,0
402.0,999.0,1.4,4.968,5228.1,0
256.0,999.0,1.4,4.96,5228.1,0
389.0,999.0,-1.8,1.334,5099.1,0
151.0,999.0,1.4,4.958,5228.1,0
104.0,999.0,1.4,4.961,5228.1,0
173.0,999.0,1.1,4.858,5191.0,0
308.0,999.0,1.4,4.959,5228.1,0
121.0,999.0,1.4,4.963,5228.1,0
164.0,6.0,-1.1,0.882,4963.6,0
85.0,999.0,1.4,4.964,5228.1,0
8.0,999.0,1.4,4.959,5228.1,0
125.0,999.0,1.4,4.966,5228.1,0
649.0,999.0,1.4,4.961,5228.1,0
94.0,999.0,1.4,4.962,5228.1,0
106.0,999.0,1.4,4.965,5228.1,0
70.0,999.0,-0.1,4.191,5195.8,0
146.0,999.0,-1.8,1.365,5099.1,0
90.0,999.0,1.4,4.97,5228.1,0
34.0,999.0,1.4,4.864,5228.1,0
69.0,999.0,-1.8,1.281,5099.1,0
548.0,999.0,1.1,4.856,5191.0,0
633.0,999.0,-0.1,4.076,5195.8,0
216.0,999.0,1.1,4.856,5191.0,0
186.0,999.0,1.1,4.86,5191.0,0
267.0,999.0,1.4,4.866,5228.1,0
664.0,999.0,1.4,4.966,5228.1,1
416.0,999.0,-1.8,1.25,5099.1,1
628.0,999.0,1.1,4.858,5191.0,0
145.0,999.0,-1.8,1.299,5099.1,0
412.0,999.0,-1.8,1.415,5099.1,0
129.0,999.0,1.4,4.964,5228.1,0
332.0,999.0,1.4,4.965,5228.1,0
147.0,999.0,-0.1,4.191,5195.8,0
301.0,999.0,1.4,4.965,5228.1,0
284.0,999.0,1.1,4.856,5191.0,0
290.0,999.0,1.1,4.857,5191.0,0
91.0,999.0,1.4,4.957,5228.1,0
413.0,999.0,1.1,4.86,5191.0,0
506.0,999.0,-1.8,1.266,5099.1,0
669.0,999.0,1.1,4.857,5191.0,0
298.0,999.0,-1.8,1.281,5099.1,0
199.0,999.0,1.4,4.961,5228.1,0
246.0,999.0,1.4,4.963,5228.1,0
208.0,999.0,1.4,4.962,5228.1,0
51.0,999.0,-1.8,1.327,5099.1,0
86.0,999.0,1.4,4.97,5228.1,0
1063.0,999.0,1.1,4.856,5191.0,1
95.0,6.0,-1.7,0.899,4991.6,0
236.0,999.0,1.1,4.856,5191.0,0
91.0,999.0,-3.4,0.752,5017.5,0
68.0,999.0,-0.1,4.153,5195.8,0
279.0,999.0,-1.8,1.423,5099.1,1
236.0,3.0,-1.1,0.965,4963.6,1
449.0,999.0,1.1,4.864,5191.0,0
442.0,999.0,-0.1,4.12,5195.8,0
33.0,999.0,1.4,4.968,5228.1,0
459.0,999.0,1.4,4.968,5228.1,0
383.0,999.0,-1.8,1.479,5099.1,0
52.0,999.0,-1.8,1.405,5099.1,0
133.0,999.0,1.4,4.968,5228.1,0
374.0,999.0,1.1,4.857,5191.0,0
239.0,999.0,-0.1,4.12,5195.8,0
162.0,999.0,1.1,4.856,5191.0,0
463.0,999.0,1.1,4.86,5191.0,0
131.0,999.0,1.1,4.855,5191.0,0
226.0,999.0,-1.8,1.405,5099.1,0
25.0,999.0,1.4,4.959,5228.1,0
238.0,999.0,1.4,4.864,5228.1,0
229.0,999.0,1.4,4.966,5228.1,0
529.0,999.0,1.4,4.963,5228.1,1
194.0,3.0,-1.1,0.985,4963.6,1
184.0,999.0,-0.1,4.12,5195.8,0
248.0,999.0,1.1,4.857,5191.0,0
624.0,999.0,1.4,4.96,5228.1,0
355.0,999.0,1.1,4.86,5191.0,0
641.0,999.0,1.1,4.858,5191.0,0
69.0,999.0,1.4,4.96,5228.1,0
106.0,999.0,1.1,4.856,5191.0,0
174.0,999.0,1.4,4.966,5228.1,0
95.0,999.0,1.4,4.968,5228.1,0
111.0,999.0,-2.9,0.883,5076.2,0
1065.0,999.0,1.4,4.963,5228.1,0
147.0,999.0,1.4,4.961,5228.1,0
1175.0,999.0,1.4,4.958,5228.1,1
58.0,999.0,-0.1,4.153,5195.8,0
106.0,999.0,-0.1,4.021,5195.8,0
27.0,999.0,-1.8,1.299,5099.1,0
838.0,999.0,1.4,4.959,5228.1,1
140.0,999.0,-2.9,1.206,5076.2,0
314.0,999.0,-1.8,1.41,5099.1,0
19.0,999.0,1.4,4.959,5228.1,0
248.0,6.0,-1.7,0.903,4991.6,1
159.0,999.0,-1.8,1.327,5099.1,0
312.0,999.0,1.1,4.857,5191.0,0
615.0,999.0,-0.1,4.76,5195.8,1
111.0,999.0,-1.8,1.25,5099.1,0
144.0,999.0,1.1,4.859,5191.0,0
204.0,999.0,-1.8,1.299,5099.1,0
232.0,999.0,1.1,4.857,5191.0,0
256.0,999.0,-1.1,0.878,4963.6,1
305.0,999.0,1.1,4.857,5191.0,0
471.0,999.0,1.4,4.967,5228.1,0
59.0,999.0,1.4,4.968,5228.1,0
125.0,999.0,1.4,4.964,5228.1,0
239.0,999.0,-1.8,1.25,5099.1,0
20.0,999.0,1.1,4.857,5191.0,0
59.0,999.0,1.4,4.947,5228.1,0
112.0,999.0,1.1,4.864,5191.0,0
122.0,999.0,1.1,4.855,5191.0,0
545.0,6.0,-1.8,0.654,5008.7,1
47.0,999.0,1.4,4.963,5228.1,0
294.0,999.0,1.1,4.855,5191.0,0
161.0,999.0,-1.8,1.266,5099.1,0
395.0,999.0,1.4,4.961,5228.1,0
139.0,999.0,1.4,4.965,5228.1,0
270.0,999.0,-1.8,1.334,5099.1,0
470.0,999.0,1.4,4.959,5228.1,0
65.0,999.0,-1.8,1.25,5099.1,0
222.0,999.0,-0.1,4.12,5195.8,0
158.0,999.0,1.4,4.961,5228.1,0
153.0,999.0,1.1,4.855,5191.0,0
391.0,999.0,-3.4,0.733,5017.5,0
139.0,6.0,-1.8,0.652,5008.7,1
55.0,999.0,1.4,4.965,5228.1,0
329.0,6.0,-1.8,1.327,5099.1,0
125.0,999.0,-1.8,1.435,5099.1,0
65.0,999.0,1.4,4.961,5228.1,0
480.0,999.0,1.4,4.962,5228.1,0
47.0,999.0,-1.8,1.334,5099.1,0
151.0,999.0,-1.8,1.405,5099.1,0
596.0,999.0,1.4,4.957,5228.1,0
334.0,999.0,-0.1,4.191,5195.8,0
13.0,999.0,1.1,4.857,5191.0,0
209.0,999.0,1.4,4.963,5228.1,0
377.0,999.0,1.4,4.964,5228.1,0
159.0,999.0,1.4,4.947,5228.1,0
336.0,999.0,-1.8,1.354,5099.1,0
177.0,999.0,1.4,4.97,5228.1,0
96.0,999.0,-0.1,4.12,5195.8,0
333.0,999.0,1.4,4.961,5228.1,0
95.0,999.0,1.4,4.964,5228.1,0
7.0,999.0,-1.1,0.876,4963.6,0
382.0,999.0,1.1,4.856,5191.0,0
282.0,13.0,-2.9,1.262,5076.2,1
104.0,999.0,-0.1,4.12,5195.8,0
391.0,999.0,1.1,4.86,5191.0,0
204.0,999.0,-1.8,1.327,5099.1,0
280.0,999.0,1.1,4.855,5191.0,0
189.0,999.0,1.4,4.962,5228.1,0
315.0,999.0,1.1,4.857,5191.0,0
225.0,999.0,1.1,4.859,5191.0,0
19.0,999.0,1.4,4.968,5228.1,0
69.0,999.0,-1.8,1.811,5099.1,0
551.0,999.0,1.4,4.962,5228.1,0
72.0,999.0,1.4,4.968,5228.1,0
204.0,12.0,-1.1,0.879,4963.6,1
175.0,999.0,-2.9,0.883,5076.2,1
120.0,999.0,1.4,4.964,5228.1,0
164.0,999.0,1.4,4.961,5228.1,0
72.0,999.0,1.1,4.857,5191.0,0
129.0,999.0,1.4,4.963,5228.1,0
1073.0,999.0,-1.8,1.281,5099.1,1
266.0,999.0,-0.1,4.021,5195.8,0
111.0,999.0,1.1,4.859,5191.0,0
212.0,999.0,1.4,4.964,5228.1,0
181.0,999.0,-1.8,1.291,5099.1,0
324.0,999.0,1.4,4.968,5228.1,0
234.0,999.0,-1.8,1.405,5099.1,0
65.0,999.0,1.4,4.964,5228.1,0
427.0,999.0,1.4,4.959,5228.1,0
233.0,999.0,-1.8,1.266,5099.1,0
175.0,999.0,1.1,4.857,5191.0,0
108.0,999.0,-3.4,0.742,5017.5,0
318.0,999.0,-0.1,4.076,5195.8,0
82.0,999.0,1.4,4.965,5228.1,0
123.0,999.0,1.4,4.947,5228.1,0
95.0,999.0,-1.8,1.531,5099.1,1
197.0,999.0,-1.8,1.313,5099.1,0
46.0,999.0,-1.8,1.266,5099.1,0
246.0,999.0,-1.8,1.266,5099.1,0
677.0,999.0,1.4,4.955,5228.1,1
441.0,999.0,1.4,4.962,5228.1,0
526.0,999.0,-0.1,4.021,5195.8,0
52.0,999.0,1.4,4.96,5228.1,0
269.0,999.0,1.1,4.857,5191.0,0
97.0,999.0,1.4,4.964,5228.1,0
337.0,999.0,-3.4,0.719,5017.5,0
384.0,999.0,1.4,4.864,5228.1,0
168.0,999.0,1.4,4.865,5228.1,0
89.0,999.0,-3.4,0.728,5017.5,0
218.0,999.0,1.4,4.968,5228.1,0
814.0,999.0,-1.8,1.334,5099.1,0
17.0,999.0,1.4,4.959,5228.1,0
116.0,999.0,1.1,4.855,5191.0,0
19.0,999.0,1.1,4.856,5191.0,0
160.0,999.0,1.4,4.962,5228.1,0
297.0,999.0,-3.4,0.728,5017.5,1
785.0,999.0,-1.8,1.281,5099.1,0
697.0,999.0,-1.8,1.479,5099.1,0
118.0,999.0,1.1,4.86,5191.0,0
501.0,999.0,-2.9,1.262,5076.2,1
163.0,999.0,1.1,4.857,5191.0,0
62.0,999.0,-3.4,0.743,5017.5,0
68.0,999.0,-1.8,1.405,5099.1,0
153.0,0.0,-1.7,0.9,4991.6,1
44.0,999.0,1.4,4.962,5228.1,0
265.0,4.0,-2.9,0.883,5076.2,1
332.0,999.0,-0.1,4.12,5195.8,0
12.0,999.0,-1.7,0.761,4991.6,0
76.0,999.0,1.4,4.964,5228.1,0
715.0,999.0,1.4,4.962,5228.1,0
43.0,999.0,1.4,4.964,5228.1,0
131.0,999.0,-3.4,0.715,5017.5,1
298.0,999.0,1.1,4.86,5191.0,0
87.0,999.0,-1.8,1.41,5099.1,0
113.0,999.0,1.4,4.963,5228.1,0
119.0,999.0,1.4,4.959,5228.1,0
138.0,999.0,-2.9,0.873,5076.2,0
76.0,999.0,1.4,4.961,5228.1,0
126.0,999.0,1.1,4.86,5191.0,0
249.0,999.0,-0.1,4.076,5195.8,0
402.0,999.0,1.1,4.857,5191.0,0
125.0,999.0,1.1,4.855,5191.0,0
585.0,999.0,1.4,4.959,5228.1,1
153.0,999.0,1.4,4.961,5228.1,0
84.0,999.0,1.4,4.961,5228.1,0
144.0,999.0,1.4,4.866,5228.1,0
174.0,999.0,1.4,4.958,5228.1,0
352.0,999.0,-1.8,1.291,5099.1,0
426.0,999.0,1.4,4.865,5228.1,0
136.0,999.0,-1.8,1.266,5099.1,0
92.0,999.0,-0.1,4.153,5195.8,0
409.0,999.0,-1.8,0.652,5008.7,1
280.0,999.0,1.4,4.865,5228.1,0
505.0,999.0,1.4,4.962,5228.1,0
10.0,999.0,-1.8,1.334,5099.1,0
37.0,999.0,1.1,4.856,5191.0,0
17.0,999.0,-1.8,1.291,5099.1,0
275.0,999.0,1.4,4.963,5228.1,0
112.0,999.0,1.4,4.962,5228.1,0
487.0,999.0,1.4,4.963,5228.1,0
61.0,999.0,1.4,4.963,5228.1,0
91.0,999.0,-0.1,4.153,5195.8,0
154.0,999.0,-0.1,4.12,5195.8,0
139.0,999.0,1.4,4.947,5228.1,0
157.0,999.0,1.4,4.966,5228.1,0
270.0,999.0,1.4,4.961,5228.1,0
48.0,999.0,-1.8,1.25,5099.1,0
292.0,999.0,1.1,4.857,5191.0,0
149.0,999.0,1.4,4.962,5228.1,0
565.0,999.0,1.4,4.964,5228.1,1
103.0,999.0,-3.4,0.771,5017.5,0
209.0,999.0,1.1,4.857,5191.0,0
92.0,999.0,-1.8,1.25,5099.1,0
383.0,999.0,1.4,4.965,5228.1,0
202.0,999.0,1.4,4.957,5228.1,0
670.0,999.0,1.4,4.963,5228.1,0
482.0,999.0,-1.8,1.479,5099.1,1
157.0,999.0,1.1,4.86,5191.0,0
200.0,999.0,1.4,4.865,5228.1,0
846.0,3.0,-0.1,4.021,5195.8,0
158.0,999.0,1.1,4.857,5191.0,0
202.0,999.0,1.4,4.947,5228.1,0
675.0,999.0,1.1,4.857,5191.0,0
273.0,999.0,1.1,4.856,5191.0,0
61.0,999.0,1.4,4.965,5228.1,0
198.0,999.0,1.4,4.961,5228.1,0
68.0,999.0,1.1,4.857,5191.0,0
144.0,999.0,1.4,4.965,5228.1,0
53.0,999.0,-0.1,4.021,5195.8,0
123.0,999.0,1.1,4.857,5191.0,0
322.0,999.0,-1.8,1.435,5099.1,0
280.0,999.0,1.4,4.967,5228.1,0
252.0,999.0,1.4,4.961,5228.1,0
147.0,999.0,1.4,4.963,5228.1,0
175.0,999.0,1.4,4.963,5228.1,0
20.0,999.0,-1.8,1.244,5099.1,0
262.0,999.0,1.1,4.856,5191.0,0
227.0,999.0,-2.9,1.268,5076.2,0
234.0,999.0,1.1,4.856,5191.0,0
296.0,999.0,1.4,4.959,5228.1,0
87.0,999.0,1.4,4.96,5228.1,0
671.0,999.0,-1.7,0.739,4991.6,1
82.0,999.0,1.4,4.961,5228.1,0
123.0,999.0,1.4,4.968,5228.1,0
140.0,999.0,1.4,4.963,5228.1,0
41.0,999.0,-1.8,1.281,5099.1,0
105.0,999.0,1.1,4.856,5191.0,0
231.0,999.0,-1.8,1.299,5099.1,0
13.0,999.0,-0.1,4.021,5195.8,0
836.0,999.0,-1.8,1.41,5099.1,1
281.0,999.0,-1.8,1.405,5099.1,0
261.0,999.0,1.4,4.961,5228.1,0
245.0,999.0,-1.8,1.291,5099.1,0
212.0,999.0,1.1,4.857,5191.0,0
91.0,999.0,-3.4,0.773,5017.5,1
430.0,999.0,-1.8,1.299,5099.1,0
238.0,18.0,-1.1,1.037,4963.6,1
126.0,999.0,1.4,4.967,5228.1,0
1133.0,999.0,1.4,4.966,5228.1,1
1334.0,999.0,1.1,4.856,5191.0,1
578.0,999.0,1.4,4.957,5228.1,1
177.0,999.0,-1.8,1.281,5099.1,0
532.0,999.0,1.1,4.857,5191.0,0
215.0,999.0,-0.1,4.021,5195.8,0
141.0,999.0,-3.4,0.716,5017.5,0
92.0,999.0,-1.8,1.244,5099.1,0
122.0,999.0,-2.9,0.861,5076.2,0
132.0,6.0,-1.1,0.879,4963.6,0
396.0,999.0,-0.1,4.191,5195.8,0
1033.0,999.0,1.4,4.964,5228.1,1
550.0,999.0,1.1,4.856,5191.0,0
81.0,999.0,-1.8,1.405,5099.1,0
299.0,999.0,1.4,4.963,5228.1,0
483.0,999.0,1.4,4.961,5228.1,0
242.0,999.0,-1.8,0.663,5008.7,0
317.0,999.0,1.4,4.96,5228.1,0
101.0,999.0,-1.8,1.327,5099.1,0
156.0,999.0,1.1,4.856,5191.0,0
217.0,999.0,-0.1,4.153,5195.8,0
410.0,999.0,-1.8,1.334,5099.1,0
147.0,999.0,1.1,4.858,5191.0,0
189.0,999.0,-0.1,4.12,5195.8,0
165.0,999.0,1.1,4.856,5191.0,0
98.0,999.0,1.1,4.856,5191.0,0
145.0,999.0,1.1,4.855,5191.0,0
696.0,7.0,-3.4,0.715,5017.5,1
509.0,999.0,1.1,4.859,5191.0,0
544.0,999.0,-1.7,0.904,4991.6,1
271.0,999.0,-1.8,1.327,5099.1,0
427.0,999.0,-1.8,1.266,5099.1,1
427.0,6.0,-1.8,0.646,5008.7,1
98.0,999.0,-0.1,4.12,5195.8,0
126.0,999.0,-2.9,0.869,5076.2,0
438.0,999.0,1.1,4.857,5191.0,0
256.0,999.0,1.4,4.962,5228.1,0
291.0,999.0,1.4,4.964,5228.1,0
63.0,999.0,1.4,4.961,5228.1,0
898.0,999.0,-0.1,4.153,5195.8,1
39.0,999.0,-0.1,4.12,5195.8,0
271.0,999.0,1.1,4.856,5191.0,0
10.0,999.0,-0.1,4.021,5195.8,0
216.0,999.0,1.1,4.856,5191.0,0
235.0,999.0,1.1,4.858,5191.0,0
218.0,2.0,-1.8,1.365,5099.1,1
73.0,999.0,1.4,4.961,5228.1,0
338.0,999.0,1.4,4.962,5228.1,0
92.0,999.0,1.4,4.964,5228.1,0
64.0,999.0,-1.8,1.344,5099.1,0
177.0,999.0,1.4,4.963,5228.1,0
654.0,999.0,1.4,4.958,5228.1,0
52.0,999.0,-0.1,4.191,5195.8,0
293.0,999.0,1.1,4.857,5191.0,0
63.0,999.0,1.4,4.962,5228.1,0
201.0,999.0,-1.8,1.281,5099.1,0
489.0,999.0,1.1,4.859,5191.0,0
75.0,999.0,1.4,4.962,5228.1,0
221.0,999.0,1.1,4.856,5191.0,0
144.0,999.0,1.4,4.963,5228.1,0
16.0,999.0,1.4,4.959,5228.1,0
60.0,999.0,1.1,4.856,5191.0,0
23.0,999.0,1.1,4.857,5191.0,0
226.0,3.0,-3.4,0.714,5017.5,1
155.0,999.0,-0.1,4.12,5195.8,0
122.0,999.0,-0.1,4.153,5195.8,0
23.0,999.0,-1.8,1.291,5099.1,0
327.0,999.0,-2.9,1.266,5076.2,1
71.0,999.0,-1.8,1.435,5099.1,0
112.0,999.0,1.1,4.855,5191.0,0
168.0,999.0,-1.8,1.281,5099.1,0
189.0,999.0,1.1,4.857,5191.0,0
55.0,999.0,1.4,4.964,5228.1,0
228.0,999.0,1.4,4.963,5228.1,0
142.0,999.0,-3.4,0.722,5017.5,1
96.0,999.0,-2.9,1.268,5076.2,0
191.0,999.0,1.1,4.858,5191.0,0
153.0,999.0,-2.9,1.072,5076.2,0
138.0,999.0,1.1,4.859,5191.0,0
64.0,999.0,-1.8,1.25,5099.1,0
189.0,999.0,1.1,4.858,5191.0,0
474.0,999.0,-1.8,1.41,5099.1,0
82.0,999.0,1.4,4.962,5228.1,0
228.0,999.0,1.4,4.961,5228.1,0
49.0,999.0,1.4,4.962,5228.1,0
148.0,999.0,1.4,4.968,5228.1,0
146.0,999.0,1.4,4.962,5228.1,0
270.0,999.0,1.1,4.857,5191.0,0
273.0,6.0,-1.8,0.652,5008.7,1
105.0,999.0,1.4,4.961,5228.1,0
43.0,999.0,1.1,4.86,5191.0,0
1252.0,999.0,1.1,4.859,5191.0,1
114.0,999.0,-0.1,4.076,5195.8,0
45.0,999.0,1.1,4.856,5191.0,0
91.0,999.0,1.4,4.962,5228.1,0
541.0,999.0,-0.1,4.076,5195.8,0
103.0,999.0,1.4,4.965,5228.1,0
110.0,999.0,-0.1,4.153,5195.8,0
314.0,999.0,-1.8,1.266,5099.1,0
447.0,999.0,-1.1,0.878,4963.6,0
67.0,999.0,1.4,4.965,5228.1,0
334.0,999.0,-1.8,1.334,5099.1,0
384.0,9.0,-1.8,0.646,5008.7,0
192.0,999.0,1.4,4.967,5228.1,0
127.0,999.0,1.4,4.961,5228.1,0
119.0,999.0,-1.8,0.642,5008.7,0
133.0,999.0,-1.7,0.754,4991.6,0
137.0,999.0,1.4,4.961,5228.1,0
367.0,999.0,-1.7,0.846,4991.6,1
102.0,999.0,-1.8,1.405,5099.1,0
953.0,999.0,1.1,4.857,5191.0,0
134.0,999.0,1.4,4.963,5228.1,0
54.0,999.0,1.4,4.967,5228.1,0
511.0,999.0,-3.4,0.743,5017.5,1
139.0,999.0,1.4,4.96,5228.1,0
610.0,999.0,1.1,4.858,5191.0,0
968.0,3.0,-3.4,0.716,5017.5,1
62.0,999.0,-0.1,4.021,5195.8,0
75.0,999.0,-0.1,4.191,5195.8,0
314.0,999.0,1.4,4.964,5228.1,0
570.0,999.0,-3.4,0.74,5017.5,1
66.0,999.0,-0.1,4.021,5195.8,0
658.0,999.0,1.4,4.957,5228.1,1
102.0,999.0,1.4,4.962,5228.1,0
176.0,999.0,1.1,4.857,5191.0,0
418.0,999.0,-1.8,1.344,5099.1,0
258.0,999.0,1.4,4.963,5228.1,0
164.0,999.0,-1.8,1.266,5099.1,0
418.0,999.0,-1.8,1.281,5099.1,0
215.0,999.0,1.1,4.857,5191.0,0
590.0,999.0,-1.8,1.299,5099.1,0
47.0,999.0,-1.8,1.244,5099.1,0
37.0,999.0,-1.8,1.334,5099.1,0
73.0,999.0,-0.1,4.153,5195.8,0
71.0,999.0,1.1,4.859,5191.0,0
84.0,999.0,-2.9,1.26,5076.2,0
91.0,3.0,-3.4,0.77,5017.5,1
581.0,999.0,-0.1,4.191,5195.8,0
349.0,999.0,-2.9,1.029,5076.2,1
235.0,999.0,1.4,4.963,5228.1,0
23.0,999.0,1.4,4.962,5228.1,0
97.0,999.0,-1.8,1.365,5099.1,0
169.0,999.0,-1.8,1.244,5099.1,0
204.0,999.0,-1.8,1.299,5099.1,0
105.0,999.0,1.4,4.967,5228.1,0
225.0,999.0,-1.8,1.281,5099.1,0
283.0,999.0,-0.1,4.076,5195.8,0
786.0,999.0,-0.1,4.12,5195.8,1
306.0,999.0,-1.8,1.365,5099.1,1
208.0,999.0,1.1,4.857,5191.0,0
423.0,999.0,1.4,4.964,5228.1,0
10.0,999.0,-1.8,1.266,5099.1,0
484.0,999.0,-1.8,1.479,5099.1,0
351.0,999.0,1.1,4.858,5191.0,0
884.0,999.0,1.4,4.964,5228.1,1
77.0,999.0,1.4,4.958,5228.1,0
152.0,999.0,-1.8,1.281,5099.1,0
205.0,999.0,1.1,4.855,5191.0,0
478.0,999.0,1.4,4.964,5228.1,0
390.0,999.0,-2.9,1.26,5076.2,0
108.0,999.0,1.1,4.857,5191.0,0
107.0,999.0,1.1,4.857,5191.0,0
60.0,999.0,-0.1,4.153,5195.8,0
637.0,999.0,1.4,4.961,5228.1,0
284.0,999.0,-1.8,1.365,5099.1,0
25.0,999.0,-1.8,1.281,5099.1,0
266.0,999.0,1.4,4.962,5228.1,0
198.0,999.0,1.4,4.957,5228.1,0
187.0,999.0,1.4,4.957,5228.1,0
3.0,999.0,1.1,4.857,5191.0,0
131.0,999.0,1.4,4.957,5228.1,0
239.0,999.0,-1.8,1.25,5099.1,0
111.0,999.0,1.4,4.963,5228.1,0
642.0,999.0,-1.8,1.25,5099.1,0
261.0,999.0,1.1,4.857,5191.0,0
77.0,999.0,1.4,4.962,5228.1,0
498.0,999.0,1.4,4.958,5228.1,1
294.0,999.0,-1.8,1.299,5099.1,0
318.0,999.0,1.1,4.855,5191.0,0
70.0,999.0,1.4,4.961,5228.1,0
55.0,999.0,-0.1,4.12,5195.8,0
432.0,999.0,-1.8,1.25,5099.1,0
378.0,999.0,1.4,4.961,5228.1,0
107.0,999.0,1.4,4.96,5228.1,0
6.0,999.0,-1.8,1.405,5099.1,0
107.0,999.0,1.4,4.965,5228.1,0
444.0,999.0,1.4,4.947,5228.1,0
336.0,999.0,-1.8,1.244,5099.1,0
46.0,999.0,1.4,4.962,5228.1,0
152.0,999.0,1.1,4.86,5191.0,0
118.0,999.0,1.1,4.86,5191.0,0
112.0,999.0,1.4,4.961,5228.1,0
168.0,999.0,1.4,4.964,5228.1,0
191.0,12.0,-1.8,1.244,5099.1,0
181.0,999.0,1.1,4.859,5191.0,0
265.0,999.0,1.1,4.858,5191.0,0
246.0,999.0,1.4,4.965,5228.1,0
139.0,999.0,1.1,4.86,5191.0,0
173.0,999.0,-1.8,1.466,5099.1,0
92.0,999.0,1.4,4.961,5228.1,0
60.0,999.0,-0.1,4.076,5195.8,0
133.0,999.0,1.4,4.966,5228.1,0
144.0,999.0,1.4,4.965,5228.1,0
42.0,999.0,1.4,4.963,5228.1,0
96.0,999.0,1.4,4.963,5228.1,0
128.0,999.0,-1.8,1.264,5099.1,0
230.0,999.0,1.4,4.97,5228.1,0
108.0,999.0,1.4,4.962,5228.1,0
343.0,999.0,1.4,4.959,5228.1,0
